idVuelo;idIncidente;crsDepTime;crsArrTime;arrTime;cancelled;diverted;carrierDelay;weatherDelay;nasDelay;securityDelay;lateAircraftDelay;divArrDelay;div1airport;div2airport
31834;11624;1115;1250;1251;0;0;0;0;0;0;0;;;
31836;11625;1800;1913;1927;0;0;0;0;0;0;0;;;
31838;11626;1255;1459;1521;0;0;0;0;22;0;0;;;
31840;11627;1546;1819;1922;0;0;0;0;32;0;31;;;
31841;11628;1239;1506;1536;0;0;30;0;0;0;0;;;
31842;11629;1200;1332;1538;0;0;10;0;3;0;113;;;
31843;11630;1435;1544;1725;0;0;0;0;4;0;97;;;
31844;11631;1635;1757;1930;0;0;0;0;20;0;73;;;
31845;11632;928;1102;1318;0;0;135;0;1;0;0;;;
31846;11633;620;827;828;0;0;0;0;0;0;0;;;
31847;11634;1915;2240;2306;0;0;0;0;26;0;0;;;
31848;11635;645;935;1000;0;0;0;0;25;0;0;;;
31849;11636;1015;1450;1453;0;0;0;0;0;0;0;;;
31851;11637;1600;1702;1704;0;0;0;0;0;0;0;;;
31869;11638;1100;1830;1905;0;0;20;0;14;0;1;;;
31870;11639;750;946;1006;0;0;3;0;17;0;0;;;
31871;11640;1800;2200;2215;0;0;9;0;6;0;0;;;
31874;11641;550;836;850;0;0;0;0;0;0;0;;;
31877;11642;635;831;859;0;0;0;0;28;0;0;;;
31878;11643;935;1103;1114;0;0;0;0;0;0;0;;;
31879;11644;1205;1900;1932;0;0;13;0;15;0;4;;;
31880;11645;2020;2122;2143;0;0;0;0;14;0;7;;;
31886;11646;1150;1433;1442;0;0;0;0;0;0;0;;;
31887;11647;610;1426;1433;0;0;0;0;0;0;0;;;
31890;11648;910;1004;1010;0;0;0;0;0;0;0;;;
31892;11649;1200;1302;1306;0;0;0;0;0;0;0;;;
31895;11650;1955;2142;2147;0;0;0;0;0;0;0;;;
31897;11651;1130;1303;1305;0;0;0;0;0;0;0;;;
31899;11652;1400;1609;1622;0;0;0;0;0;0;0;;;
31903;11653;710;908;918;0;0;0;0;0;0;0;;;
31904;11654;950;1159;1224;0;0;0;0;25;0;0;;;
31909;11655;1750;2014;2044;0;0;0;0;9;0;21;;;
31913;11656;1745;1857;1905;0;0;0;0;0;0;0;;;
31917;11657;535;717;725;0;0;0;0;0;0;0;;;
31919;11658;1410;1807;1847;0;0;0;0;40;0;0;;;
31923;11659;1145;1548;1740;0;0;0;0;92;0;20;;;
31924;11660;905;1115;1140;0;0;0;0;25;0;0;;;
31925;11661;1100;1855;1905;0;0;0;0;0;0;0;;;
31927;11662;735;957;1007;0;0;0;0;0;0;0;;;
31930;11663;1800;2105;2113;0;0;0;0;0;0;0;;;
31933;11664;2245;2338;2344;0;0;0;0;0;0;0;;;
31934;11665;1915;2105;2139;0;0;0;0;34;0;0;;;
31935;11666;1115;1756;1805;0;0;0;0;0;0;0;;;
31944;11667;2005;2144;2220;0;0;25;0;11;0;0;;;
31945;11668;1125;1856;1904;0;0;0;0;0;0;0;;;
31950;11669;1314;1507;1508;0;0;0;0;0;0;0;;;
31952;11670;1547;1801;1816;0;0;0;0;15;0;0;;;
31953;11671;2215;2350;2352;0;0;0;0;0;0;0;;;
31954;11672;705;931;933;0;0;0;0;0;0;0;;;
31956;11673;1325;1609;1631;0;0;5;0;17;0;0;;;
31960;11674;1440;1640;1650;0;0;0;0;0;0;0;;;
31961;11675;1815;1952;2000;0;0;0;0;0;0;0;;;
31962;11676;815;1019;1026;0;0;0;0;0;0;0;;;
31964;11677;707;837;839;0;0;0;0;0;0;0;;;
31967;11678;1840;2045;2130;0;0;0;0;0;0;45;;;
31968;11679;1600;1809;1909;0;0;13;0;21;0;26;;;
31969;11680;2115;2333;2356;0;0;3;0;0;0;20;;;
31970;11681;1514;1739;1747;0;0;0;0;0;0;0;;;
31973;11682;1810;2033;2038;0;0;0;0;0;0;0;;;
31977;11683;745;950;1002;0;0;0;0;0;0;0;;;
31978;11684;1100;1905;1931;0;0;7;0;19;0;0;;;
31979;11685;1220;1427;1428;0;0;0;0;0;0;0;;;
31983;11686;1715;2025;2036;0;0;0;0;0;0;0;;;
31984;11687;1650;1921;1924;0;0;0;0;0;0;0;;;
31985;11688;755;1503;1511;0;0;0;0;0;0;0;;;
31986;11689;2010;2134;2208;0;0;0;0;0;0;34;;;
31988;11690;1425;1615;1656;0;0;0;0;41;0;0;;;
31990;11691;1705;1912;2003;0;0;0;0;28;0;23;;;
31997;11692;835;1639;1703;0;0;1;0;23;0;0;;;
32002;11693;600;712;715;0;0;0;0;0;0;0;;;
32007;11694;1510;2241;2250;0;0;0;0;0;0;0;;;
32008;11695;1605;1855;1928;0;0;0;0;33;0;0;;;
32010;11696;1020;1840;1851;0;0;0;0;0;0;0;;;
32019;11697;1410;1646;1659;0;0;0;0;0;0;0;;;
32020;11698;1055;1337;1358;0;0;0;0;21;0;0;;;
32021;11699;1940;2100;2102;0;0;0;0;0;0;0;;;
32027;11700;1015;1506;1520;0;0;0;0;0;0;0;;;
32030;11701;1535;1837;1857;0;0;16;0;0;0;4;;;
32033;11702;945;1158;1222;0;0;3;0;21;0;0;;;
32034;11703;1305;2039;2050;0;0;0;0;0;0;0;;;
32036;11704;1859;2017;2031;0;0;0;0;0;0;0;;;
32038;11705;1340;1440;1447;0;0;0;0;0;0;0;;;
32039;11706;1710;1833;1848;0;0;6;0;0;0;9;;;
32040;11707;1515;1637;1659;0;0;22;0;0;0;0;;;
32044;11708;1345;2040;2325;0;0;163;0;2;0;0;;;
32050;11709;1529;1646;1711;0;0;6;0;19;0;0;;;
32051;11710;1735;1914;1959;0;0;0;0;34;0;11;;;
32052;11711;2015;2244;2311;0;0;3;0;5;0;19;;;
32055;11712;1620;1946;1957;0;0;0;0;0;0;0;;;
32062;11713;905;1045;1106;0;0;0;0;21;0;0;;;
32067;11714;1825;2040;2102;0;0;3;0;5;0;14;;;
32068;11715;1135;1735;1813;0;0;0;0;38;0;0;;;
32069;11716;605;729;730;0;0;0;0;0;0;0;;;
32071;11717;1100;1210;1222;0;0;0;0;0;0;0;;;
32076;11718;725;1030;1038;0;0;0;0;0;0;0;;;
32082;11719;1635;2159;2218;0;0;0;11;8;0;0;;;
32083;11720;1400;1550;1551;0;0;0;0;0;0;0;;;
32085;11721;1755;2125;2151;0;0;0;0;0;0;26;;;
32086;11722;2155;2240;2309;0;0;1;0;2;0;26;;;
32087;11723;1655;1720;1808;0;0;5;0;0;0;43;;;
32088;11724;740;850;929;0;0;0;39;0;0;0;;;
32089;11725;920;1630;1722;0;0;0;1;12;0;39;;;
32090;11726;1310;1415;1422;0;0;0;0;0;0;0;;;
32092;11727;1505;1610;1615;0;0;0;0;0;0;0;;;
32094;11728;855;1050;1105;0;0;0;0;15;0;0;;;
32095;11729;1135;1657;1721;0;0;2;0;22;0;0;;;
32096;11730;1800;1950;1954;0;0;0;0;0;0;0;;;
32099;11731;650;718;725;0;0;0;0;0;0;0;;;
32103;11732;830;1636;1640;0;0;0;0;0;0;0;;;
32104;11733;1335;1745;1846;0;0;41;0;14;0;6;;;
32105;11734;1815;1910;2006;0;0;0;0;0;0;56;;;
32106;11735;2050;2140;2159;0;0;19;0;0;0;0;;;
32107;11736;1350;1552;1710;0;0;9;0;10;0;59;;;
32108;11737;1100;1318;1419;0;0;2;0;14;0;45;;;
32111;11738;2050;2210;2255;0;0;44;0;1;0;0;;;
32113;11739;905;1210;1218;0;0;0;0;0;0;0;;;
32116;11740;1200;1446;1457;0;0;0;0;0;0;0;;;
32120;11741;1210;1450;1515;0;0;21;0;4;0;0;;;
32121;11742;1515;1750;1806;0;0;0;0;0;0;16;;;
32122;11743;1815;1900;1911;0;0;0;0;0;0;0;;;
32130;11744;1850;1950;1955;0;0;0;0;0;0;0;;;
32131;11745;2020;2315;2322;0;0;0;0;0;0;0;;;
32139;11746;835;1403;1424;0;0;15;0;6;0;0;;;
32144;11747;605;705;706;0;0;0;0;0;0;0;;;
32153;11748;1100;1255;1317;0;0;0;0;22;0;0;;;
32155;11749;1645;1800;;1;0;;;;;;;;
32162;11750;1620;1735;1736;0;0;0;0;0;0;0;;;
32163;11751;630;725;729;0;0;0;0;0;0;0;;;
32174;11752;1021;1417;1427;0;0;0;0;0;0;0;;;
32176;11753;1415;1515;1535;0;0;0;0;0;0;20;;;
32179;11754;1010;1125;1204;0;0;0;0;37;0;2;;;
32180;11755;810;945;947;0;0;0;0;0;0;0;;;
32181;11756;1150;1350;1419;0;0;0;0;0;0;29;;;
32182;11757;1131;1454;1502;0;0;0;0;0;0;0;;;
32183;11758;530;810;815;0;0;0;0;0;0;0;;;
32184;11759;858;1029;1056;0;0;0;0;12;0;15;;;
32187;11760;730;830;833;0;0;0;0;0;0;0;;;
32188;11761;620;752;755;0;0;0;0;0;0;0;;;
32194;11762;1120;1352;1356;0;0;0;0;0;0;0;;;
32196;11763;1845;1950;2003;0;0;0;0;0;0;0;;;
32197;11764;1730;1912;1917;0;0;0;0;0;0;0;;;
32201;11765;925;1138;1234;0;0;56;0;0;0;0;;;
32203;11766;600;725;957;0;1;0;0;0;0;0;152;ONT;
32204;11767;1115;1230;;1;0;;;;;;;;
32205;11768;1300;1350;1356;0;0;0;0;0;0;0;;;
32207;11769;1610;2355;2358;0;0;0;0;0;0;0;;;
32208;11770;950;1055;;1;0;;;;;;;;
32209;11771;750;920;1149;0;0;0;0;0;0;149;;;
32210;11772;1613;512;515;0;0;0;0;0;0;0;;;
32212;11773;1245;1458;1510;0;0;0;0;0;0;0;;;
32214;11774;1425;1540;1545;0;0;0;0;0;0;0;;;
32215;11775;1605;2110;2131;0;0;0;0;16;0;5;;;
32216;11776;2130;2235;2257;0;0;1;0;0;0;21;;;
32222;11777;935;1040;1042;0;0;0;0;0;0;0;;;
32223;11778;640;735;739;0;0;0;0;0;0;0;;;
32225;11779;2010;2110;2112;0;0;0;0;0;0;0;;;
32227;11780;1335;1350;1351;0;0;0;0;0;0;0;;;
32230;11781;1222;2004;2010;0;0;0;0;0;0;0;;;
32231;11782;855;1103;1123;0;0;0;0;20;0;0;;;
32232;11783;1035;1105;1107;0;0;0;0;0;0;0;;;
32233;11784;1130;1255;1256;0;0;0;0;0;0;0;;;
32234;11785;1615;1740;1744;0;0;0;0;0;0;0;;;
32235;11786;1805;1925;1930;0;0;0;0;0;0;0;;;
32236;11787;1950;55;107;0;0;0;0;0;0;0;;;
32239;11788;1905;2019;2025;0;0;0;0;0;0;0;;;
32240;11789;2100;2212;2217;0;0;0;0;0;0;0;;;
32247;11790;759;1601;1617;0;0;0;0;16;0;0;;;
32251;11791;710;850;921;0;0;26;0;5;0;0;;;
32252;11792;920;1030;1037;0;0;0;0;0;0;0;;;
32253;11793;1520;2120;2123;0;0;0;0;0;0;0;;;
32255;11794;600;714;715;0;0;0;0;0;0;0;;;
32257;11795;750;920;921;0;0;0;0;0;0;0;;;
32262;11796;820;916;1047;0;0;0;90;0;0;1;;;
32263;11797;935;1029;1154;0;0;0;0;0;0;85;;;
32264;11798;1058;1154;1255;0;0;0;0;0;0;61;;;
32265;11799;1211;1301;1404;0;0;0;0;4;0;59;;;
32266;11800;1657;1747;1758;0;0;0;0;0;0;0;;;
32267;11801;1804;1850;1857;0;0;0;0;0;0;0;;;
32272;11802;653;743;744;0;0;0;0;0;0;0;;;
32274;11803;1010;1250;1251;0;0;0;0;0;0;0;;;
32275;11804;1315;1350;1351;0;0;0;0;0;0;0;;;
32276;11805;1415;1510;1515;0;0;0;0;0;0;0;;;
32277;11806;1540;1925;1926;0;0;0;0;0;0;0;;;
32280;11807;830;935;942;0;0;0;0;0;0;0;;;
32285;11808;1255;1610;1837;0;0;4;0;0;0;143;;;
32286;11809;1635;1750;2005;0;0;0;0;0;0;135;;;
32287;11810;1815;2010;2242;0;0;0;0;20;0;132;;;
32289;11811;725;850;1111;0;0;0;0;141;0;0;;;
32290;11812;910;1230;1506;0;0;0;0;15;0;141;;;
32292;11813;1400;1604;1607;0;0;0;0;0;0;0;;;
32297;11814;609;653;654;0;0;0;0;0;0;0;;;
32298;11815;1203;1411;1523;0;0;0;0;72;0;0;;;
32299;11816;1953;2146;2150;0;0;0;0;0;0;0;;;
32305;11817;1735;2305;2327;0;0;14;0;8;0;0;;;
32308;11818;2005;2310;2322;0;0;0;0;0;0;0;;;
32316;11819;2011;2135;2229;0;0;0;0;54;0;0;;;
32317;11820;1024;1123;1247;0;0;0;0;0;0;84;;;
32318;11821;1143;1245;1402;0;0;0;0;0;0;77;;;
32320;11822;1305;1359;1511;0;0;0;0;0;0;72;;;
32321;11823;1423;1525;1623;0;0;0;0;0;0;58;;;
32322;11824;900;1004;1129;0;0;0;0;85;0;0;;;
32323;11825;2247;2340;2342;0;0;0;0;0;0;0;;;
32324;11826;1556;1642;1719;0;0;0;0;0;0;37;;;
32325;11827;1702;1745;1808;0;0;0;0;0;0;23;;;
32328;11828;1745;1840;1850;0;0;0;0;0;0;0;;;
32332;11829;1325;1425;1427;0;0;0;0;0;0;0;;;
32334;11830;1650;1810;1817;0;0;0;0;0;0;0;;;
32350;11831;1050;1335;1350;0;0;0;0;15;0;0;;;
32352;11832;1830;2005;2018;0;0;0;0;0;0;0;;;
32357;11833;1433;1514;1517;0;0;0;0;0;0;0;;;
32359;11834;1020;1125;1130;0;0;0;0;0;0;0;;;
32360;11835;1145;1246;1251;0;0;0;0;0;0;0;;;
32373;11836;652;810;;1;0;;;;;;;;
32375;11837;1620;1755;1803;0;0;0;0;0;0;0;;;
32376;11838;1052;1138;1245;0;0;36;0;1;0;30;;;
32377;11839;942;1025;1055;0;0;28;0;2;0;0;;;
32378;11840;1930;2110;2149;0;0;0;0;0;0;39;;;
32385;11841;1550;1715;1718;0;0;0;0;0;0;0;;;
32388;11842;1105;1200;1216;0;0;0;0;16;0;0;;;
32396;11843;1904;2026;2028;0;0;0;0;0;0;0;;;
32414;11844;630;720;949;0;1;0;0;0;0;0;149;ONT;
32415;11845;750;925;1159;0;0;0;0;27;0;127;;;
32416;11846;1140;1650;1917;0;0;0;0;0;0;147;;;
32417;11847;1720;1840;2056;0;0;0;0;1;0;135;;;
32418;11848;1915;2120;2310;0;0;0;0;0;0;110;;;
32419;11849;950;1110;1344;0;0;0;0;2;0;152;;;
32421;11850;815;920;1021;0;0;0;61;0;0;0;;;
32422;11851;1635;1720;1750;0;0;30;0;0;0;0;;;
32423;11852;1745;1855;1915;0;0;0;0;0;0;20;;;
32425;11853;1950;2005;2007;0;0;0;0;0;0;0;;;
32426;11854;2025;2135;2141;0;0;0;0;0;0;0;;;
32427;11855;2155;2315;2316;0;0;0;0;0;0;0;;;
32428;11856;1120;1555;1640;0;0;0;0;0;0;45;;;
32429;11857;945;1055;1150;0;0;0;0;0;0;55;;;
32430;11858;600;749;752;0;0;0;0;0;0;0;;;
32432;11859;825;1002;1003;0;0;0;0;0;0;0;;;
32435;11860;1300;1402;1404;0;0;0;0;0;0;0;;;
32437;11861;1310;1608;1619;0;0;0;0;0;0;0;;;
32441;11862;1225;1400;1414;0;0;0;0;0;0;0;;;
32444;11863;1425;1555;1614;0;0;2;0;3;0;14;;;
32449;11864;1240;1400;1405;0;0;0;0;0;0;0;;;
32450;11865;1055;1210;1219;0;0;0;0;0;0;0;;;
32454;11866;1430;1545;1546;0;0;0;0;0;0;0;;;
32455;11867;1525;1644;1649;0;0;0;0;0;0;0;;;
32461;11868;725;1024;1433;0;0;249;0;0;0;0;;;
32462;11869;700;945;950;0;0;0;0;0;0;0;;;
32463;11870;1610;1920;1924;0;0;0;0;0;0;0;;;
32465;11871;1010;1220;1221;0;0;0;0;0;0;0;;;
32466;11872;1245;1355;1403;0;0;0;0;0;0;0;;;
32468;11873;1850;1945;1957;0;0;0;0;0;0;0;;;
32477;11874;1035;1130;1133;0;0;0;0;0;0;0;;;
32484;11875;1035;1220;1223;0;0;0;0;0;0;0;;;
32485;11876;800;905;912;0;0;0;0;0;0;0;;;
32486;11877;1315;1705;1722;0;0;0;0;17;0;0;;;
32487;11878;1750;2005;2017;0;0;0;0;0;0;0;;;
32488;11879;2055;2220;2224;0;0;0;0;0;0;0;;;
32492;11880;1700;1815;1816;0;0;0;0;0;0;0;;;
32495;11881;720;1000;1003;0;0;0;0;0;0;0;;;
32498;11882;1607;1658;1706;0;0;0;0;0;0;0;;;
32499;11883;919;1053;1225;0;0;0;0;90;0;2;;;
32500;11884;535;640;;1;0;;;;;;;;
32501;11885;1113;1206;1328;0;0;0;0;0;0;82;;;
32502;11886;1226;1301;1422;0;0;0;0;4;0;77;;;
32504;11887;828;902;904;0;0;0;0;0;0;0;;;
32505;11888;1320;1715;1835;0;0;0;0;80;0;0;;;
32506;11889;1805;2120;2237;0;0;0;0;8;0;69;;;
32507;11890;1020;1235;1236;0;0;0;0;0;0;0;;;
32508;11891;825;929;936;0;0;0;0;0;0;0;;;
32510;11892;1114;1207;1233;0;0;0;0;0;0;26;;;
32511;11893;1237;1330;1334;0;0;0;0;0;0;0;;;
32516;11894;903;1013;1129;0;0;0;0;72;0;4;;;
32518;11895;743;843;847;0;0;0;0;0;0;0;;;
32519;11896;1352;1437;1455;0;0;14;0;0;0;4;;;
32520;11897;1456;1537;1545;0;0;0;0;0;0;0;;;
32521;11898;1905;2225;2239;0;0;0;0;0;0;0;;;
32522;11899;620;740;742;0;0;0;0;0;0;0;;;
32523;11900;810;1050;1053;0;0;0;0;0;0;0;;;
32531;11901;1149;1235;1248;0;0;0;0;0;0;0;;;
32538;11902;1535;1740;1750;0;0;0;0;0;0;0;;;
32539;11903;1805;1925;1942;0;0;3;0;4;0;10;;;
32540;11904;1945;2055;2110;0;0;1;0;0;0;14;;;
32541;11905;2115;2340;2354;0;0;0;0;0;0;0;;;
32547;11906;810;1050;1105;0;0;0;0;15;0;0;;;
32553;11907;1330;1435;1436;0;0;0;0;0;0;0;;;
32559;11908;1355;1700;1709;0;0;0;0;0;0;0;;;
32562;11909;855;1015;1021;0;0;0;0;0;0;0;;;
32563;11910;1730;1925;1936;0;0;0;0;0;0;0;;;
32566;11911;1500;1710;1718;0;0;0;0;0;0;0;;;
32567;11912;855;1406;1428;0;0;0;0;22;0;0;;;
32568;11913;545;804;813;0;0;0;0;0;0;0;;;
32569;11914;1450;1743;1814;0;0;0;0;31;0;0;;;
32571;11915;1835;1935;1943;0;0;0;0;0;0;0;;;
32575;11916;1034;1344;1351;0;0;0;0;0;0;0;;;
32577;11917;1800;2025;;1;0;;;;;;;;
32578;11918;1820;2035;2224;0;0;0;0;109;0;0;;;
32583;11919;555;755;807;0;0;0;0;0;0;0;;;
32587;11920;1320;1430;1432;0;0;0;0;0;0;0;;;
32594;11921;1230;1415;1421;0;0;0;0;0;0;0;;;
32604;11922;815;1020;1024;0;0;0;0;0;0;0;;;
32606;11923;1910;2010;2025;0;0;0;0;4;0;11;;;
32608;11924;1735;1845;1906;0;0;0;0;0;0;21;;;
32609;11925;1040;1150;1258;0;0;3;0;0;0;65;;;
32610;11926;1225;1425;1516;0;0;0;0;0;0;51;;;
32611;11927;715;845;945;0;1;0;0;0;0;0;60;CMH;
32612;11928;910;1015;1120;0;0;0;0;8;0;57;;;
32618;11929;840;1008;1010;0;0;0;0;0;0;0;;;
32620;11930;1455;1545;1624;0;0;0;0;1;0;38;;;
32621;11931;1325;1427;1517;0;0;48;0;0;0;2;;;
32623;11932;750;840;1302;0;0;0;0;22;0;240;;;
32624;11933;620;725;1130;0;1;0;0;0;0;0;245;ONT;
32626;11934;720;945;948;0;0;0;0;0;0;0;;;
32630;11935;1835;2000;2015;0;0;0;0;15;0;0;;;
32632;11936;1115;1258;1304;0;0;0;0;0;0;0;;;
32633;11937;1435;1532;1541;0;0;0;0;0;0;0;;;
32635;11938;1830;1940;1949;0;0;0;0;0;0;0;;;
32636;11939;1100;1205;1210;0;0;0;0;0;0;0;;;
32637;11940;1250;1355;1357;0;0;0;0;0;0;0;;;
32638;11941;1445;1745;1802;0;0;0;0;17;0;0;;;
32639;11942;2035;30;35;0;0;0;0;0;0;0;;;
32644;11943;630;755;1027;0;1;0;0;0;0;0;152;BUR;
32645;11944;820;935;1208;0;0;0;7;0;0;146;;;
32646;11945;1000;1135;1352;0;0;2;0;0;0;135;;;
32647;11946;1200;1315;;1;0;;;;;;;;
32650;11947;1540;1719;1737;0;0;0;0;18;0;0;;;
32651;11948;1905;2258;2311;0;0;0;0;0;0;0;;;
32652;11949;559;1051;1150;0;0;36;0;23;0;0;;;
32653;11950;1805;2124;2153;0;0;28;0;1;0;0;;;
32655;11951;1345;1638;1720;0;0;0;0;42;0;0;;;
32662;11952;730;835;837;0;0;0;0;0;0;0;;;
32663;11953;1020;1125;1139;0;0;0;0;0;0;0;;;
32665;11954;855;1000;1017;0;0;9;0;6;0;2;;;
32672;11955;645;1005;1018;0;0;0;0;0;0;0;;;
32676;11956;1455;1620;1716;0;0;0;0;56;0;0;;;
32677;11957;1710;2035;2118;0;0;0;0;2;0;41;;;
32678;11958;740;1045;1053;0;0;0;0;0;0;0;;;
32684;11959;1745;1840;1906;0;0;2;0;5;0;19;;;
32685;11960;930;1055;1114;0;0;19;0;0;0;0;;;
32686;11961;600;835;838;0;0;0;0;0;0;0;;;
32687;11962;1925;2030;2040;0;0;0;0;0;0;0;;;
32688;11963;1140;1650;1724;0;0;0;0;22;0;12;;;
32689;11964;1420;1510;1519;0;0;0;0;0;0;0;;;
32690;11965;1535;1715;1731;0;0;3;0;4;0;9;;;
32691;11966;1735;1830;1843;0;0;0;0;0;0;0;;;
32692;11967;1855;2010;2029;0;0;0;0;6;0;13;;;
32693;11968;2030;2125;2142;0;0;2;0;0;0;15;;;
32694;11969;630;1345;1346;0;0;0;0;0;0;0;;;
32696;11970;1345;1617;1620;0;0;0;0;0;0;0;;;
32699;11971;1345;1605;1645;0;0;0;0;8;0;32;;;
32700;11972;1715;1750;1843;0;0;28;0;15;0;10;;;
32701;11973;905;1300;1352;0;0;11;0;0;0;41;;;
32702;11974;600;815;925;0;0;0;0;70;0;0;;;
32703;11975;1830;2115;2121;0;0;0;0;0;0;0;;;
32704;11976;1245;1340;1406;0;0;6;0;0;0;20;;;
32705;11977;630;750;757;0;0;0;0;0;0;0;;;
32706;11978;810;1220;1243;0;0;17;0;0;0;6;;;
32707;11979;1330;1430;1523;0;0;53;0;0;0;0;;;
32708;11980;1455;1755;1830;0;0;0;0;0;0;35;;;
32709;11981;1415;1911;1927;0;0;0;0;16;0;0;;;
32710;11982;1000;1100;1113;0;0;0;0;0;0;0;;;
32713;11983;2105;2315;2325;0;0;0;0;0;0;0;;;
32715;11984;1100;1303;1306;0;0;0;0;0;0;0;;;
32716;11985;720;1011;1016;0;0;0;0;0;0;0;;;
32720;11986;740;1214;1221;0;0;0;0;0;0;0;;;
32721;11987;1300;1553;1600;0;0;0;0;0;0;0;;;
32722;11988;1520;1655;1722;0;0;27;0;0;0;0;;;
32725;11989;925;1223;1237;0;0;0;0;0;0;0;;;
32727;11990;1855;2032;2041;0;0;0;0;0;0;0;;;
32730;11991;1125;1255;1342;0;0;0;3;0;0;44;;;
32731;11992;1450;1605;1635;0;0;1;0;0;0;29;;;
32733;11993;935;1100;1151;0;0;0;0;51;0;0;;;
32734;11994;1630;1740;1804;0;0;0;0;0;0;24;;;
32737;11995;1805;1915;1921;0;0;0;0;0;0;0;;;
32738;11996;630;740;741;0;0;0;0;0;0;0;;;
32741;11997;1750;1940;2101;0;0;0;0;81;0;0;;;
32742;11998;1100;1240;1246;0;0;0;0;0;0;0;;;
32743;11999;2140;2320;2333;0;0;0;0;0;0;0;;;
32746;12000;1830;2115;2125;0;0;0;0;0;0;0;;;
32749;12001;1155;1315;1319;0;0;0;0;0;0;0;;;
32750;12002;625;905;917;0;0;0;0;0;0;0;;;
32751;12003;1400;1515;1530;0;0;0;0;15;0;0;;;
32757;12004;1340;1518;1531;0;0;0;0;0;0;0;;;
32765;12005;2040;2200;2202;0;0;0;0;0;0;0;;;
32766;12006;1121;1230;;1;0;;;;;;;;
32768;12007;1055;1150;1407;0;0;0;0;0;0;137;;;
32769;12008;925;1028;1300;0;0;152;0;0;0;0;;;
32770;12009;950;1054;;1;0;;;;;;;;
32772;12010;1633;1720;1722;0;0;0;0;0;0;0;;;
32775;12011;1050;1620;1627;0;0;0;0;0;0;0;;;
32776;12012;705;1025;1027;0;0;0;0;0;0;0;;;
32777;12013;1645;1925;1936;0;0;0;0;0;0;0;;;
32781;12014;1910;2108;2126;0;0;0;0;18;0;0;;;
32782;12015;1935;2115;2232;0;0;10;0;3;0;64;;;
32783;12016;1140;1910;2014;0;0;10;0;7;0;47;;;
32784;12017;945;1110;1157;0;0;0;0;0;0;47;;;
32787;12018;855;1000;1013;0;0;0;0;0;0;0;;;
32788;12019;1805;1956;2003;0;0;0;0;0;0;0;;;
32789;12020;2045;2225;2229;0;0;0;0;0;0;0;;;
32799;12021;1510;1655;1712;0;0;0;0;17;0;0;;;
32800;12022;725;855;902;0;0;0;0;0;0;0;;;
32801;12023;1930;2032;2037;0;0;0;0;0;0;0;;;
32802;12024;1252;1345;1441;0;0;0;0;0;0;56;;;
32803;12025;1130;1219;1339;0;0;53;0;0;0;27;;;
32804;12026;649;740;1135;0;0;0;229;6;0;0;;;
32805;12027;917;1010;;1;0;;;;;;;;
32806;12028;800;846;;1;0;;;;;;;;
32807;12029;1425;1512;1550;0;0;7;0;0;0;31;;;
32808;12030;1554;1645;1649;0;0;0;0;0;0;0;;;
32812;12031;1220;1315;1316;0;0;0;0;0;0;0;;;
32813;12032;1340;1920;1927;0;0;0;0;0;0;0;;;
32814;12033;1945;2255;2306;0;0;0;0;0;0;0;;;
32816;12034;1055;1745;1757;0;0;0;0;0;0;0;;;
32819;12035;905;1030;1032;0;0;0;0;0;0;0;;;
32821;12036;1240;1415;1452;0;0;2;0;5;0;30;;;
32822;12037;1505;1605;1627;0;0;6;0;0;0;16;;;
32823;12038;635;750;752;0;0;0;0;0;0;0;;;
32824;12039;840;1155;1230;0;0;11;0;24;0;0;;;
32828;12040;720;1130;1138;0;0;0;0;0;0;0;;;
32829;12041;1200;1425;1446;0;0;6;0;7;0;8;;;
32830;12042;1450;1545;1603;0;0;2;0;0;0;16;;;
32831;12043;1605;1850;1857;0;0;0;0;0;0;0;;;
32833;12044;1435;1650;1709;0;0;6;0;1;0;12;;;
32834;12045;1715;1940;1957;0;0;0;0;0;0;17;;;
32835;12046;630;750;753;0;0;0;0;0;0;0;;;
32836;12047;815;1405;1417;0;0;0;0;0;0;0;;;
32840;12048;1315;1430;1444;0;0;0;0;0;0;0;;;
32841;12049;1505;1610;1632;0;0;0;0;9;0;13;;;
32842;12050;1645;1750;1753;0;0;0;0;0;0;0;;;
32846;12051;1520;1700;1803;0;0;0;0;0;0;63;;;
32847;12052;1120;1435;1556;0;0;78;0;0;0;3;;;
32849;12053;1000;1110;1113;0;0;0;0;0;0;0;;;
32852;12054;1525;1709;1711;0;0;0;0;0;0;0;;;
32854;12055;1200;1437;1459;0;0;0;0;22;0;0;;;
32857;12056;1530;1630;1636;0;0;0;0;0;0;0;;;
32861;12057;2120;2215;2223;0;0;0;0;0;0;0;;;
32863;12058;1925;2145;2148;0;0;0;0;0;0;0;;;
32868;12059;1120;1225;1228;0;0;0;0;0;0;0;;;
32869;12060;700;815;824;0;0;0;0;0;0;0;;;
32870;12061;845;1050;1105;0;0;0;0;15;0;0;;;
32873;12062;1630;2215;2223;0;0;0;0;0;0;0;;;
32875;12063;2015;2140;;1;0;;;;;;;;
32876;12064;1945;55;129;0;0;29;0;5;0;0;;;
32878;12065;1525;1645;1707;0;0;0;0;22;0;0;;;
32879;12066;605;1215;1217;0;0;0;0;0;0;0;;;
32881;12067;1305;1601;1618;0;0;0;0;17;0;0;;;
